consumption,sun,rainfall,wind
1654126.341,0,0.2,7.55
1638975.763,0,0.1,8.3
1590871.909,0,0.3,9.7
1496446.916,0,0.4,10.65
1384593.442,0,0,9.35
1322619.854,0,0.2,9.75
1279748.14,0,0.4,5.55
1304046.363,0,0,5.25
1252651.632,0,0,2.9
1296289.694,0,0,3.8
1458743.763,0,0,4.3
1660020.884,7.5,0,2.85
1789210.876,11.5,0,3.6
1795985.222,44.5,0,10.25
1821777.029,24.5,0.1,10.4
1849388.275,12,0.1,11.5
1828022.697,5.5,0.2,11.9
1746673.3,7.5,0.4,14.95
1747734.899,12,0.1,13.15
1715135.996,24,0.4,15.1
1672694.303,30,0.1,14.8
1667667.524,5,0.4,12.05
1686791.006,0,0.2,13.65
1674122.647,0,0.3,7
1610253.142,0,0.1,6.65
1613679.4,0,0,7.9
1586015.421,0,0,6.1
1495271.501,0,0,5.05
1399997.659,0,0,3.6
1321623.382,0,0,3.25
1263736.411,0,0,3.25
1271481.698,0,0,4.9
1203104.379,0,0,4.15
1177522.921,0,0,4.5
1214931.299,0,0,3.4
1253212.583,0,0,3.95
1334542.388,0,0.2,5.2
1416619.627,12,0.2,5.05
1435297.344,25,0.1,6.1
1423115.706,33,0,8.65
1447079.939,27.5,0,10.25
1410904.973,25.5,0.5,10.1
1387347.473,15.5,0,8.65
1344223.604,12,0,8.5
1345408.518,1.5,0.6,10.95
1356867.981,0,0.4,14
1395031.576,19.5,0,8.85
1410753.612,11,0,8.1
1407330.815,0,0.1,4.3
1424788.757,0,0,7.05
1415736.447,0,0,5
1342887.252,0,0,6.85
1268215.335,0,0.2,8.6
1197206.729,0,0.1,4.85
1139330.919,0,0,3.45
1147918.372,0,0,2.7
1112908.545,0,0,3.4
1075238.187,0.5,0,5.4
1058714.334,5,0,5.05
1072756.612,5,0,3.05
1135838.776,5,0,5.05
1201994.543,6.5,0,6.5
1242245.69,26.5,1.9,11
1259504.478,29,0,13.5
1300651.651,3.5,0,13
1266393.551,27,0,13.5
1224044.9,25.5,0.1,14.75
1182560.642,32.5,0,11.7
1185685.174,28,0,13.7
1218439.601,2,0,12.6
1301447.245,22,0,9.9
1351068.077,15,0,7.4
1347430.287,0,0,2.7
1390226.417,0,0,2.15
1414864.068,0,0.1,2.85
1309781.816,0,0,3.6
1244501.11,0,0.1,3.6
1193613.555,0,0,3.45
1168930.256,0,0,3.95
1187379.262,0,0,3.1
1159429.968,0,0,2.7
1221990.912,0,0,2.35
1414512.829,6.5,0,2.5
1613461.535,22,0,5.2
1757619.966,30,0,7.95
1767136.318,60,0,10.45
1804994.987,60,0,12.8
1818360.711,40.5,0,14.05
1811381.521,50,0,13.7
1730261.897,58.5,0,12.25
1734118.028,58,0,11.7
1683955.74,51.5,0,14.6
1656854.959,52.5,0,12.25
1582183.691,31.5,0,9.9
1580481.742,30,0,8.25
1571307.919,15,0,3.75
1520740.413,0,0,3.8
1536043.336,0,0,3.25
1549261.335,0,0,5.05
1452684.443,0,0,4.7
1341986.212,0,0,5.75
1291911.805,0,0,6.3
1256895.333,0,0,5.95
1276667.701,0,0,5.9
1200153.57,0,0,7.2
1260812.53,3,0,6.3
1455371.886,29,0,6.3
1636929.441,24,0,3.05
1762433.755,29,0,3.95
1750489.425,60,0,8.1
1788874.201,60,0,8.8
1796404.589,60,0,11
1791460.415,60,0,11.2
1707808.158,60,0,10.25
1709310.476,60,0,11.5
1676397.713,60,0,9.9
1670325.302,60,0,9
1625528.346,32,0,9.15
1610713.755,30,0,7
1595415.274,15,0,6.3
1533267.827,0,0,4.85
1539568.587,0,0,4.15
1555667.677,0,0,4.85
1445754.501,0,0,5.25
1357845.439,0,0,7.35
1306121.397,0,0,7.6
1262039.169,0,0,7.9
1253088.671,0,0,7.4
1185245.029,0,0,7.55
1229403.372,2.5,0,6.8
1416632.369,28.5,0,7.9
1595895.102,30,0,3.8
1743216.569,30.5,0,2.7
1734570.203,60,0,4.9
1771946.286,60,0,9
1794114.221,60,0,13.7
1785759.785,60,0,16
1712513.592,50.5,0,15.15
1713429.056,56,0,15.1
1678259.497,46.5,0,15.1
1661920.327,45,0,14.6
1614429.787,19,0,13.5
1618259.127,0,0,14.75
1600494.059,17.5,0,10.45
1546199.442,0,0,9
1578280.421,0,0,9.35
1582464.53,0,0,11.2
1480236.332,0,0,13.7
1364027.851,0,0,14.6
1318898.9,0,0,13.85
1251758.807,0,0,10.45
1271106.411,0,0,9.15
1195675.316,0,0.1,9
1220940.515,0,0,9.35
1396365.289,0,0,7.2
1615368.496,0,0,7.4
1781303.43,0,0.1,7.75
1798078.231,0,0.7,11.7
1854386.553,0,0.1,11.85
1874042.002,0,0,11.35
1859396.656,18.5,0,11.35
1786915.781,1,0,11.9
1789489.395,7,0,10.45
1766790.416,12.5,0,10.6
1732231.636,25.5,0.3,12.6
1689609.323,0,0.1,13.35
1686596.626,0,0.7,12.4
1657674.088,0,0,12.6
1589297.486,0,0,9.9
1586347.624,0,0,10.05
1565486.405,0,0.1,8.85
1473093.86,0,0.9,9.55
1357211.631,0,0.2,10.05
1307425.651,0,1.2,4.85
1258013.909,0,0.6,4.15
1260881.355,0,1,3.25
1191093.674,0,2.5,5
1211802.843,0,1,10.05
1412865.524,0,2.3,5.95
1629595.318,0,1.7,6.5
1822291.594,0,1.1,5.4
1870560.463,2,1.2,7.4
1925225.816,2.5,0.2,11.7
1960450.486,0,0.2,9.4
1956534.025,0,2.4,7.2
1885955.814,0,0.8,9.7
1864468.882,0,0.5,9.75
1842959.784,0,0.5,8.25
1767673.042,0,1.4,11.9
1730445.365,10.5,1.9,13.15
1717110.107,25,0.7,8.65
1668620.332,18,0.2,2.9
1610383.386,0,0,5.6
1593798.422,0,0,6.85
1592545.897,0,0,11.2
1537509.649,0,0,7.2
1444533.83,0,0,7
1384349.712,0,0,6.5
1352607.919,0,0,7.05
1353857.408,0,0,7.55
1277665.968,0,0,7.6
1255248.454,0,0,7.4
1254685.095,0,0,9.9
1279225.503,0,0,8.65
1359990.049,1,0,7.75
1426255.338,30,0,8.1
1450612.986,35,0,11.9
1442718.108,42,0,12.45
1475491.237,23.5,0,11.5
1457242.429,0,0,13.65
1420260.41,8,0,13.85
1397681.626,0,0,14.2
1366097.569,2.5,0,16.55
1386130.714,10,0,14.75
1440327.346,25,0,7.9
1432195.818,0,0,6.5
1406596.598,0,0,5.95
1396489.845,0,0,4.7
1428947.257,0,0,3.6
1383434.981,0,0,5.05
1283900.807,0,0,4.3
1247868.773,0,0,5.8
1191152.979,0,0,5.6
1191062.104,0,0,5.55
1146341.771,0,0,5.95
1134867.634,2,0,6.3
1110443.347,29.5,0,6.45
1096758.949,30,0,5.05
1115998.42,31.5,0,6.5
1174058.769,60,0,9.7
1224639.6,60,0,9.15
1231685.099,60,0,10.45
1291011.917,60,0,12.4
1253112.183,60,0,12.75
1190481.219,60,0,13.35
1153578.321,60,0,12.75
1149348.23,60,0,13.85
1184689.485,33.5,0,12.6
1280528.284,30,0,10.45
1324875.36,16.5,0,11.2
1314761.791,0,0,9
1334420.4,0,0,3.8
1409567.164,0,0,2.85
1325871.231,0,0,4.85
1235911.572,0,0,5.05
1177783.334,0,0,5.25
1159390.334,0,0,5.4
1187567.295,0,0,3.6
1160905.848,0,0,3.25
1223576.935,2.5,0,3.6
1393156.519,27.5,0,5.55
1577361.478,30,0,3.45
1722908.558,31.5,0,7.35
1729415.798,60,0,7.4
1758647.99,60,0,8.65
1796398.962,53.5,0,8.8
1773807.457,50,0,13.15
1713003.255,60,0,10.95
1725267.203,59.5,0,12.25
1687728.027,57.5,0,11
1674553.594,57.5,0,14.25
1609469.29,34,0,13.7
1610817.774,21.5,0,14.95
1588430.623,8,0,9.75
1532347.327,0,0,5.95
1526767.639,0,0,5.25
1560448.872,0,0,4.15
1432899.873,0,0,4.5
1323896.566,0,0,4.85
1260261.391,0,0,5.05
1224356.219,0,0,5.2
1225829.195,0,0,4.5
1156263.616,0,0,5.05
1206439.28,0,0,4.3
1352306.924,0,0,4.15
1581693.906,10,0,3.1
1711907.029,28.5,0,4
1734146.295,58,0,7.55
1785861.252,54.5,0,9
1818431.068,53.5,0,9.35
1793442.897,57.5,0,9.75
1741664.73,59,0,11.2
1737886.069,41.5,0,15.3
1712711.32,30,0,14.6
1707197.877,30,0,15.85
1652213.239,24.5,0,12.6
1650812.222,30,0,8.45
1612290.213,0,0,7.55
1550644.484,0,0,7.2
1525763.015,0,0,5.95
1549581.982,0,0,5.75
1447549.686,0,0,5.4
1336260.957,0,0,4.7
1295326.997,0,0,5.05
1249284.66,0,0,5.05
1252616.962,0,0,5.6
1176378.183,0,0,5.4
1200925.214,0,0,5.95
1362859.318,0,0,3.75
1594226.95,20,0,3.25
1745492.309,32,0,5.4
1756798.877,60,0,8.3
1803335.571,60,0,12.6
1808125.897,60,0,17.3
1787021.538,60,0,15.5
1696494.809,60,0,15.85
1687769.693,57,0,13.15
1640652.088,42.5,0,15.3
1582210.699,41.5,0,14.75
1529841.944,32,0,17.45
1531487.044,30,0,12.4
1510561.145,21,0,6.8
1461366.654,0,0,6.65
1469017.267,0,0,5.4
1491358.021,0,0,8.3
1421800.036,0,0,8.85
1323253.778,0,0,8.45
1253464.026,0,0,6.65
1205700.639,0,0,5.95
1204239.921,0,0,5.4
1121407.324,0,0,5.05
1086560.154,5.5,0,4.15
1071896.48,30,0,6.3
1088756.305,30,0,4.5
1137283.749,32.5,0,5.95
1204067.324,60,0,8.5
1232232.281,60,0,9.9
1244957.68,60,0,10.8
1284223.21,60,0,12.1
1227050.609,60,0,13.85
1195447.778,60,0,15.65
1158030.495,60,0,12.05
1161589.593,60,0,13.5
1199157.417,34.5,0,11.15
1263342.77,30,0,11.9
1286553.468,20,0,9.2
1270470.72,0,0,5.55
1293414.292,0,0,5.55
1382303.16,0,0,5.05
1328550.402,0,0,4.65
1262708.851,0,0,5.05
1218681.164,0,0,6.85
1180537.439,0,0,6.85
1166901.688,0,0,5.4
1081885.1,0,0,6.7
1105121.983,7,0,6.85
1163424.073,30,0,6.65
1276604.996,30,0,3.6
1391440.149,33,0,5.4
1454005.529,60,0,8.8
1485192.516,60,0,11.35
1494995.215,60,0,15.5
1515378.79,60,0,16.4
1456527.036,60,0,11.15
1452033.596,60,0,10.65
1422016.337,60,0,11.35
1416069.903,60,0,8.8
1413389.127,34.5,0,10.45
1445029.564,30,0,9.9
1439295.716,20,0,8.65
1383982.249,0,0,6.1
1373813.191,0,0,5.8
1423495.997,0,0,5.55
1377059.845,0,0,6.65
1288483.549,0,0,6.3
1232943.75,0,0,7.4
1172260.42,0,0,7.55
1174136.404,0,0,8.1
1095779.085,0,0,8.1
1059459.421,2,0,7.05
1066528.504,29,0,5.95
1096765.6,30,0,2.9
1189207.188,33,0,3.6
1266438.153,60,0,7.75
1307220.048,60,0,11
1328984.423,45,0,12.1
1351165.983,45,0,11.9
1322989.737,36,0,10.8
1315955.156,24.5,0,10.05
1294028.021,24,0,9.35
1285337.439,26,0,12.05
1288928.348,4.5,0,11.7
1307225.436,21,0,10.1
1302644.871,2,0,7.55
1305991.717,0,0,6.3
1300370.035,0,0,5.05
1358583.749,0,0,4.7
1302854.574,0,0,7.2
1228569.567,0,0,6.5
1174746.993,0,0,6.3
1104851.603,0,0,7.05
1107151.373,0,0,7.95
1052056.932,0,0,7.9
1009127.765,0,0,7.7
962607.851,15,0,6.1
992218.32,30,0,4.15
1055562.834,32.5,0,4.7
1123832.987,55,0,5.95
1163787.885,41.5,0,7.95
1192145.856,57.5,0,9.55
1221491.773,44.5,0,11
1190709.726,11.5,0,11.85
1153727.931,11,0,14.6
1150034.969,0,0,12.6
1160716.999,5,0,9.75
1204373.578,30,0,9
1261632.426,30,0,8.1
1302854.443,20,0,6.7
1298761.36,0,0,5.4
1318514.144,0,0,4.35
1387062.933,0,0,5.4
1299668.132,0,0,6.7
1217361.269,0,0,7.55
1167968.09,0,0,5.55
1131661.977,0,0,5.55
1152225.667,0,0,6.45
1101127.501,0,0,6.8
1125843.777,0,0,6.45
1285762.545,13.5,0,4.7
1530327.248,30,0,3.45
1691202.095,32.5,0,6.15
1716536.318,60,0,7.75
1768854.545,55,0,11.7
1814004.592,56.5,0,12.05
1797319.304,35,0,10.6
1746259.303,38,0,12.6
1761577.742,22,0,12.4
1733881.794,30,0,12.05
1724363.221,8.5,0,14.95
1666174.872,23,0,14.75
1658186.769,10.5,0,12.45
1633149.425,17,0,8.65
1573703.082,0,0,5.4
1551429.563,0,0,6.65
1553009.507,0,0,7.55
1430339.522,0,0,5.6
1334425.008,0,0,5.9
1282220.121,0,0,6.1
1232959.944,0,0,7.75
1253457.446,0,0,6.7
1163003.332,0,0,6.85
1176678.97,0,0,6.85
1342837.169,0,0,4.85
1564236.114,0,0,4.3
1729231.973,3.5,0,7.2
1743761.463,26.5,0,9.7
1793844.131,52,0,12.45
1824804.768,30.5,0,12.95
1806034.12,42.5,0,18
1756281.076,26,1,17.1
1769367.842,18.5,1.8,16.05
1743515.702,18.5,0,16.35
1726697.735,25,0,14.4
1674255.992,13,0,15.1
1658164.737,10,0,13.65
1628345.759,7,0,9.9
1562207.01,0,0,6.7
1547112.508,0,0,4.7
1550763.532,0,0,4.5
1443911.425,0,0,3.95
1339798.881,0,0,3.05
1285556.363,0,0,5.2
1241824.803,0,0,6.5
1263982.304,0,0,5.4
1168201.828,0,0,5.6
1183033.891,6,0.5,3.25
1342665.195,10,0.4,4
1583521.678,0,0.2,4.15
1737916.307,12,0.1,8.25
1777872.709,44,0,11
1812888.202,46.5,0,11.35
1846297.881,31.5,0,16
1840065.771,30,0,16.55
1765918.366,35.5,0,18.55
1777817.153,58.5,0,20.15
1755883.478,24.5,0,19.05
1730182.926,19.5,0,20.35
1687318.992,1.5,0,17.3
1689495.614,0,0.4,13.85
1644628.943,0,0,11.7
1587244.006,0,0,6.5
1565976.823,0,0,7
1535219.962,0,0,5.05
1437206.48,0,0,3.1
1340144.363,0,0,5.4
1295072.277,0,0,4.1
1234453.415,0,0,4.5
1247066.401,0,0,5.6
1178015.447,0,0,4.5
1181716.579,0,0,3.8
1330705.963,2.5,0,6.3
1553753.82,30,0,5.05
1713518.809,24,0,7.2
1730657.202,41,0,9.75
1789226.768,57,0,11.85
1808868.302,47.5,0,13.5
1810329.671,28,0,14.75
1743617.322,18.5,0,14.05
1762856.631,35.5,0,14.75
1734643.154,40.5,0,13
1706579.328,12.5,0,14.05
1660610.131,0,0,12.25
1637578.603,0.5,0.5,8.6
1613750.357,9,0,8.1
1553610.622,0,0,3.6
1535496.733,0,0,4.35
1543090.596,0,0,5.2
1447377.706,0,0,4.85
1341294.61,0,0,7.55
1289716.094,0,0,6.65
1243849.79,0,0,6.7
1236724.185,0,0,5.95
1158068.644,0,0,5.75
1178014.474,0,0,5.95
1312631.886,0,0,5.4
1531212.116,24,0,2.7
1687398.288,32,0,3.8
1720170.37,40,0,6.7
1771679.599,30,0,11.15
1788109.568,30,0,14.2
1775288.523,34,0,13
1697573.06,17,0.1,12.4
1698261.866,30,1,16.4
1674152.91,13.5,0,12.95
1633296.614,1,0,12.25
1587451.722,10.5,0,13.85
1600209.309,30,0,9.2
1565565.435,14,0.4,7.75
1505625.534,0,0.6,3.95
1480889.478,0,0,5.8
1500111.811,0,0,8.1
1422372.813,0,0,7
1342249.842,0,0,5.95
1260687.116,0,0,6.7
1204389.781,0,0,7.05
1203699.892,0,0,4.85
1113692.068,0,0,4.85
1082263.092,0.5,0,6.1
1102376.76,20.5,0,7.4
1165117.805,19,0,4.3
1255188.135,22,0,4.3
1315753.886,34.5,0,7.4
1359084.053,22.5,0,10.05
1377708.696,15,0,13.65
1398003.391,17,0,13.7
1381908.016,16,0,14.05
1370269.173,34.5,1.2,19.65
1344229.881,16,0.8,16.4
1334962.09,0,0,15.3
1335589.785,7.5,0,11.5
1376898.954,0,0.1,12.6
1389969.47,0,0.8,10.65
1368598.905,0,0.2,11
1362468.305,0,0.7,10.3
1351028.875,0,0.3,8.1
1285702.539,0,0.6,7.7
1222017.708,0,0.3,5
1181883.829,0,0.4,5.75
1094487.283,0,1.4,4.3
1109589.037,0,2.9,4.65
1042783.812,0,1.5,8.45
998337.988,0,0.2,7.55
976312.18,0,0.1,5.6
1010821.319,0,0,3.95
1066279.079,0,0,3.25
1125050.458,1,0,6.1
1194358.843,15,0,7.75
1231081.617,9,0,10.45
1271781.82,20,0,13.5
1233326.872,33.5,0,15.7
1179287.418,21.5,0,12.6
1134523.257,24.5,0,11.7
1124475.614,23,0,9.9
1170117.957,1,0,9.55
1239404.998,0,0,7.05
1257025.965,0,0,9
1251498.825,0,0,4.7
1253619.324,0,0,5.2
1304176.464,0,0,3.25
1248798.471,0,0,4.5
1181529.586,0,1.6,4.3
1122617.88,0,2,6.3
1077885.167,0,0.6,8.1
1099181.851,0,0,5.05
1034535.131,0,0,5.05
1022440.171,0,0,6.3
1023343.353,0,0,6.65
1054600.517,0,0.4,4.1
1131782.929,0,1.6,4.7
1217441.373,0,0.5,5.95
1294544.388,0,0.1,3.75
1338257.01,8.5,1.1,8.25
1399341.119,30,2.4,14.05
1353896.308,30,1.6,12.8
1304605.626,15.5,0.4,9.2
1271468.764,0,0,8.25
1236504.104,0,0,6.1
1272670.563,2,0,5
1350343.408,8,0.2,5.6
1335125.569,0,0,3.05
1298917.197,0,0,5.4
1324698.075,0,0.1,6.3
1382158.449,0,0,6.5
1328836.234,0,0,6.15
1267853.439,0,0.5,6.45
1233117.576,0,0.4,7.2
1200699.277,0,0.4,6.7
1183982.61,0,0.1,6.65
1100478.468,0,0,5.95
1144541.639,2,0.1,5.4
1326363.512,2.5,1.4,5.75
1536898.809,0,0.1,6.3
1705359.381,0,0.3,4.65
1754784.688,15,0.2,8.65
1844785.805,0.5,0,8.1
1879218.76,0,0.2,9.9
1874825.016,5.5,3.4,6.1
1823863.965,11,1,10.25
1839794.247,16.5,0,14.4
1762698.685,10,0.2,23.4
1708522.821,12,2.5,15.5
1645600.886,18,0,14.95
1640113.177,17,0,13.5
1601689.532,0,0,18.35
1548348.155,0,0,10.45
1522606.921,0,0,10.45
1538907.534,0,0,6.1
1440128.913,0,0,5.4
1334174.745,0,0,7.95
1282246.069,0,0,3.25
1234393.774,0,0,4.5
1264294.347,0,0,6.65
1201269.808,0,0,4.3
1217203.13,0,0,3.8
1376268.469,0,0,5.9
1580288.93,1,0,10.05
1717449.157,26,0,15.1
1736243.855,30,0,15.85
1770455.331,34,0,16.9
1804632.108,38.5,0,15.5
1787254.606,35,0,20.15
1690616.654,36,0,26.85
1702062.142,46.5,0,26.65
1668902.468,40,0,26.3
1632467.303,35,0,24.65
1586830.129,29.5,0,24.3
1577851.252,30,0,20.35
1555552.73,20,0,12.45
1516111.555,0,0,8.5
1497051.502,0,0,7.6
1552662.781,0,0,4.5
1454872.505,0,0,3.8
1348174.024,0,0,6.3
1290037.367,0,0,7.55
1248101.291,0,0,7
1284723.636,0,0,5.75
1212935.552,0,0,5.25
1238056.364,0,0,7.2
1385837.931,10.5,0,4.85
1563757.317,26,0,4.85
1690601.808,31.5,0,7.2
1695389.271,60,0,6.3
1729605.402,60,0,5.75
1736645.673,60,0,9.35
1729715.85,60,0,11.5
1655631.649,60,0,11.7
1657694.012,60,0,15.85
1640113.401,60,0,15.3
1623402.956,60,0,13.85
1575250.827,37,0,9.75
1580459.903,30,0,10.6
1559425.434,25,0,5.75
1497996.014,0,0,5.95
1492838.449,0,0,4.5
1533127.948,0,0,6.3
1438710.649,0,0,7.2
1341171.285,0,0,6.1
1274522.351,0,0,5.25
1225451.421,0,0,5.4
1250708.524,0,0,5.75
1177002.041,0,0,5.25
1196357.059,0,0,4.5
1332617.575,15.5,0,3.75
1548208.709,1.5,0,3.8
1697887.636,1.5,0,11.7
1726860.334,1,0,7.95
1773707.697,12.5,0,13.7
1819804.163,0.5,0,15.1
1806909.354,4,0,16.2
1741310.362,25,0,16.75
1730725.557,15,0,14.9
1677362.681,30,0,15.65
1615266.394,28.5,0,16.2
1578139.918,27,0,15.8
1582091.737,13,0,16
1556841.141,0,0,10.1
1478925.401,3.5,0,6.15
1455095.624,0,0,6.3
1493285.98,0,0,6.5
1441826.122,0,0,6.1
1340014.553,0,0,5.2
1284632.035,0,0,4.3
1215852.262,0,0,4.5
1213650.189,0,0,5.05
1115631.011,0,0,5.9
1077370.46,0,0,4.5
1089897.696,4,0,3.1
1150343.594,16,0,2.9
1259152.835,29,0,6.65
1331394.665,55,0,10.1
1372556.862,60,0,14.55
1387482.274,60,0,12.95
1394469.679,60,0,13.15
1364664.965,60,0,14.75
1348784.489,59,0,12.05
1322384.671,60,0,14.2
1294952.785,60,0,13.35
1297437.383,37.5,0,12.6
1321322.425,30,0,9.7
1323971.214,25,0,7.75
1297753.902,0,0,5.4
1290890.702,0,0,6.65
1353976.778,0,0,5.4
1299025.025,0,0,4.7
1224197.859,0,0,5.6
1163796.001,0,0,6.5
1091838.912,0,0,7.05
1112259.188,0,0,7.2
1050039.563,0,0,6.85
1012109.414,9,0,7
988428.205,30,0,7
1000647.169,30,0,3.6
1061676.207,32.5,0,4.35
1113766.954,60,0,5.2
1159491.959,60,0,9.35
1184320.366,60,0,9.75
1215316.05,60,0,9.7
1175002.286,60,0,12.05
1137172.076,60,0,11.9
1124414.535,60,0,14.4
1146788.38,54,0,14.2
1192823.902,27.5,0,13.85
1263078.32,25,0,10.4
1319052.513,25,0,7.9
1309031.522,0,0,7.2
1314611.633,0,0,5.75
1394688.138,0,0,5.75
1337461.537,0,0,5
1247067.434,0,0,5.05
1179048.849,0,0,6.1
1143549.029,0,0,6.65
1165526.799,0,0,5.8
1105883.896,0,0,5.6
1131642.994,0,0,6.85
1300855.424,0,0,3.6
1537077.037,6.5,0,2.35
1735505.55,31,0,5.4
1777756.535,24,0,9.55
1834507.749,25.5,0,11.7
1867841.441,36.5,0,11.9
1847348.675,32.5,0,14.05
1779035.078,33.5,0,11.9
1801023.025,33.5,0,16.95
1763587.029,8,0,16.75
1734241.558,24,0,18.55
1674360.038,19,0,15.85
1654038.984,0,0,13.7
1615467.627,0,0,12.25
1545550.65,0,0,7.75
1521487.498,0,0,7.55
1545179.23,0,0,6.1
1451241.751,0,0,5.95
1337929.066,0,0,5.75
1285712.252,0,0,4.5
1229359.785,0,0,5
1245189.952,0,0,4.5
1149973.359,0,0,4.3
1169510.351,0,0,5.6
1320623.914,5,0,4.9
1552893.334,30,0,4.85
1709575.769,32,0,5.4
1726163.724,59.5,0,9.4
1789373.248,57,0,11.55
1841669.569,48.5,0,11.85
1808958.326,34.5,0,12.6
1755532.438,60,0,16
1779709.845,58.5,0,16.2
1738576.078,51,0,18.35
1726075.065,31.5,0,20.35
1664268.538,31,0,18.55
1653718.065,28.5,0,20.5
1618066.38,26.5,0,14.25
1563747.481,4,0,7
1538556.887,0,0,5.55
1577917.609,0,0,5.4
1474808.976,0,0,4.9
1362455.029,0,0,5.05
1301494.005,0,0,6.3
1250515.694,0,0,5.2
1259892.409,0,0,4.5
1173631.096,0,0,4.35
1196350.662,0,0.8,6.1
1345323.291,0,0.6,4.7
1585241.181,14,0,4.15
1738410.079,30,0,5.6
1786313.037,43,0,6.15
1830165.746,31,0,6.1
1859634.301,38,0,5.95
1846289.624,29,0,5
1784290.403,29.5,0,4.15
1800953.064,22,0,3.75
1770350.456,19.5,0,3.95
1743468.521,9,0,7.95
1671389.072,0,0,5.95
1654614.605,0,0,3.05
1633668.959,0,0,2.9
1562253.047,0,0,3.75
1517198.698,0,0,4.7
1547006.087,0,0,4.3
1452724.82,0,0,3.8
1348872.96,0,0,4.15
1291195.231,0,0,4.85
1238613.761,0,0,4.7
1253716.978,0,0,3.45
1160990.669,0,0,3.6
1155435.848,0,0,2.55
1266846.998,5,0,4.85
1438987.435,30,0,5
1584207.424,30,0,4.35
1629140.861,20,0,8.25
1681363.665,35.5,0,11
1699096.853,31,0,11.35
1717789.025,16,0,16.2
1662051.227,31,0.1,14.4
1662889.056,31.5,0,14.25
1633188.261,30.5,0,14.75
1616573.794,21.5,0,12.45
1596577.328,3,0,11.35
1614924.051,5,0.2,6.5
1586668.437,18.5,0,4.5
1523132.292,0,0,5.75
1517335.435,0,0,6.7
1537484.394,0,0,6.5
1438663.85,0,0,5.95
1367203.455,0,0.2,3.8
1305609.357,0,0,5.4
1255415.65,0,0,6.85
1222360.58,0,0,6.15
1123764.425,0,0.3,5.8
1166140.356,0,0,5.8
1308081.071,18,0,5.9
1516357.405,30,0,5.55
1671162.3,28,0,8.1
1729600.51,51,0,13.3
1780476.995,46.5,0,13.5
1795362.375,51.5,0,14.05
1782347.66,59,0,15.3
1694906.509,55.5,0,17.1
1685993.422,60,0,18.55
1638366.769,59,0,16.6
1595697.087,58.5,0,16.4
1569991.757,36.5,0,12.45
1568843.698,30,0,12.8
1546814.246,11,0,9.7
1469707.997,0,0,5.05
1448414.277,0,0,4.3
1492566.872,0,0,5.95
1415961.924,0,0,3.75
1329749.685,0,0,4
1266933.031,0,0,3.95
1191489.122,0,0,3.6
1193707.51,0,0,4.15
1099492.827,0,0,5.95
1066588.201,0,0,4.15
1094399.217,15.5,0,5.4
1147759.525,30,0,4.5
1243398.148,31.5,0,6.85
1313751.997,60,0,7.2
1350740.98,60,0,14.25
1355698.723,60,0,19.05
1371673.967,60,0,17.8
1346991.111,60,0,18.55
1330417.078,60,0,19.25
1302879.657,60,0,13.85
1285161.795,60,0,11.15
1280154.904,39,0,13.15
1313324.062,30,0,9.9
1314681.131,25,0,10.1
1295885.91,0,0,7.9
1285507.507,0,0,5.4
1347621.504,0,0,5.8
1291281.956,0,0,4.3
1228623.265,0,0,5.95
1156036.583,0,0,5.25
1075186.636,0,0,5.6
1090662.01,0,0,6.1
1034515.689,0,0,5.75
1001127.849,9.5,0,6.85
970342.698,30,0,4.5
982957.303,30,0,3.25
1040457.661,31.5,0,4.1
1099734.624,60,0,5.9
1153959.358,60,0,10.95
1159822.46,60,0,13.3
1199211.217,60,0,17.65
1173943.416,60,0,17.65
1124626.947,60,0,18.9
1101372.822,60,0,16.75
1112786.248,60,0,15.65
1168178.483,39,0,18.15
1251248.975,30,0,18.35
1293535.231,25,0,15.15
1289407.45,0,0,12.75
1300436.739,0,0,5.75
1367705.009,0,0,3.95
1297890.402,0,0,3.05
1225445.781,0,0,4.65
1162945.594,0,0,5.95
1114972.226,0,0,6.5
1146636.037,0,0,5.2
1082792.084,0,0,6.1
1116969.481,3,0,5.55
1276904.33,30,0,6.1
1509744.88,25.5,0,5.2
1664984.473,31.5,0,5.4
1703862.317,59,0,7.35
1772104.786,60,0,11.5
1811122.042,60,0,15.5
1828986.638,60,0,15.5
1765350.969,60,0,14.95
1791004.603,50.5,0,14.4
1750765.665,41.5,0,11.7
1743010.751,46.5,0,11.55
1680043.233,36,0,14.95
1659618.815,7.5,0,13.15
1632979.219,0,0,9.75
1562377.096,0,0,8.85
1529120.703,0,0,5.2
1571809.744,0,0,3.6
1475380.656,0,0,4.15
1371226.446,0,0,5.2
1315591.756,0,0,5.4
1266371.498,0,0,5.2
1260392.965,0,0,4.35
1172246.309,0,0,5.2
1186528.496,0,0,4.1
1337968.308,29.5,0,2.85
1564403.643,30,0,2.85
1738996.269,31,0,3.75
1775442.261,60,0,8.1
1827033.636,60,0,10.45
1875254.521,60,0,13
1832207.505,57.5,0,12.05
1794041.043,51,0,13.65
1801901.341,41.5,0,14.95
1777409.75,47,0,16.2
1759729.509,51.5,0,12.05
1707837.948,37.5,0,13.85
1673639.734,30,0,13.15
1639965.204,8.5,0,10.45
1565163.97,0,0,7.4
1538742.432,0,0,4.85
1575904.733,0,0,5.75
1479121.407,0,0,5.2
1389162.606,0,0,5.2
1317317.36,0,0,4.9
